,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
77174,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-01,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,65088.0,630.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77175,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-02,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,65845.0,632.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77176,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-03,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,67024.0,647.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77177,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-04,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,68314.0,664.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77178,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-05,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,69579.0,671.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77179,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-06,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,70909.0,679.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77180,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-07,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,72312.0,683.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77181,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-08,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,72961.0,686.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77182,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-09,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,74227.0,698.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77183,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-10,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,75428.0,714.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77184,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-11,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,77121.0,733.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77185,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-12,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,78279.0,749.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77186,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-13,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,79798.0,752.0,51.39,51.39,56.67,56.67,46.11,46.11,49.36,49.36,25.0,25.0
77187,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-14,1.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,81317.0,759.0,58.33,58.33,59.52,59.52,50.28,50.28,54.17,54.17,25.0,25.0
77188,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-15,1.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,82245.0,759.0,58.33,58.33,59.52,59.52,50.28,50.28,54.17,54.17,25.0,25.0
77189,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-16,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,83344.0,763.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77190,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-17,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,85125.0,798.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77191,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-18,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,86435.0,812.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77192,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-19,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,87978.0,835.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77193,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-20,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,89764.0,845.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77194,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-21,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,90834.0,847.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77195,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-22,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,91653.0,849.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77196,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-23,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,93090.0,866.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77197,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-24,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,94730.0,874.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77198,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-25,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,96503.0,895.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77199,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-26,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,96503.0,895.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77200,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-27,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,98500.0,909.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77201,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-28,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,99660.0,913.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77202,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-29,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,100484.0,920.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77203,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-11-30,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,101698.0,929.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77204,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-01,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,103305.0,960.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77205,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-02,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,104734.0,991.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77206,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-03,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,106455.0,1014.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77207,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-04,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,108366.0,1032.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77208,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-05,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,109705.0,1032.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77209,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-06,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,110510.0,1035.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77210,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-07,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,111893.0,1055.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77211,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-08,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,1.0,,,3.0,0.0,,,,113905.0,1074.0,62.04,62.04,63.1,63.1,52.5,52.5,56.73,56.73,25.0,25.0
77212,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116203.0,1103.0,,,,,,,,,,
77213,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118028.0,1136.0,,,,,,,,,,
77214,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119610.0,1151.0,,,,,,,,,,
77215,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120632.0,1169.0,,,,,,,,,,
77216,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121179.0,1175.0,,,,,,,,,,
77217,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122217.0,1194.0,,,,,,,,,,
77218,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124019.0,1214.0,,,,,,,,,,
77219,United States,USA,Idaho,US_ID,STATE_TOTAL,2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77220,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-01,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77221,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-02,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77222,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-03,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77223,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-04,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77224,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-05,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77225,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-06,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77226,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-07,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77227,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-08,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77228,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-09,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77229,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-10,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77230,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-11,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77231,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-12,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77232,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-13,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77233,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-14,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77234,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-15,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77235,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77236,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-17,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77237,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-18,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77238,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-19,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77239,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-20,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77240,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-21,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,1.0,1.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,5.56,5.56,6.41,6.41,0.0,0.0
77241,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-22,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,1.0,1.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,6.41,6.41,0.0,0.0
77242,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-23,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,1.0,1.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,6.41,6.41,0.0,0.0
77243,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-24,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,0.0,2.78,2.78,4.76,4.76,7.22,7.22,8.33,8.33,0.0,0.0
77244,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-25,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,0.0,2.78,2.78,4.76,4.76,7.22,7.22,8.33,8.33,0.0,0.0
77245,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-26,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,0.0,2.78,2.78,4.76,4.76,7.22,7.22,8.33,8.33,0.0,0.0
77246,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-27,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,0.0,2.78,2.78,4.76,4.76,7.22,7.22,8.33,8.33,0.0,0.0
77247,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-28,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,0.0,2.78,2.78,4.76,4.76,7.22,7.22,8.33,8.33,0.0,0.0
77248,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-29,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,0.0,2.78,2.78,4.76,4.76,7.22,7.22,8.33,8.33,0.0,0.0
77249,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-30,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,0.0,2.78,2.78,4.76,4.76,7.22,7.22,8.33,8.33,0.0,0.0
77250,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-01-31,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,2.0,0.0,2.78,2.78,4.76,4.76,7.22,7.22,8.33,8.33,0.0,0.0
77251,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-02-01,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,2.0,0.0,2.78,2.78,4.76,4.76,7.22,7.22,8.33,8.33,0.0,0.0
77252,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-02-02,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,2.0,0.0,8.33,8.33,11.9,11.9,10.56,10.56,12.18,12.18,0.0,0.0
77253,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-02-03,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,2.0,0.0,8.33,8.33,11.9,11.9,10.56,10.56,12.18,12.18,0.0,0.0
77254,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-02-04,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,2.0,0.0,8.33,8.33,11.9,11.9,10.56,10.56,12.18,12.18,0.0,0.0
77255,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-02-05,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,2.0,0.0,8.33,8.33,11.9,11.9,10.56,10.56,12.18,12.18,0.0,0.0
77256,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-02-06,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,2.0,0.0,8.33,8.33,11.9,11.9,10.56,10.56,12.18,12.18,0.0,0.0
77257,United States,USA,Illinois,US_IL,STATE_TOTAL,2020-02-07,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,0.0,,,1.0,0.0,1.0,1.0,,,0.0,,,,,2.0,0.0,8.33,8.33,11.9,11.9,10.56,10.56,12.18,12.18,0.0,0.0
